AlmCve,PParte,PDescrip,PExis,PPasillo,PUbica
02,BWP-M-3870,"SOPORTE MOTOR 5/8"" 2""",5,STOK,OBS
02,BX243009,ELEMENTO,5,02K,2229
02,BX288004,VALVULA DE BAJA PRESION LP-3 T.SENCILLA,5,02K,2239
02,BX550391,POTENCIOMETRO PEDAL CUMMINS,5,02K,2242
02,BX800333,VALVULA DESCARGA RAPIDA,5,02K,2248
02,C10723710,CLUTCH 14.0 X 1 3/4 CERAMETALICO,5,06G,5142
02,C3063618,LIGA FLAUTA BCIV,5,PC1,P27
02,C3074403,EMPAQUE GRUPO TIEMPO BC .022,5,PC2,P22
02,C3083846CR,CORE INYECTOR,5,CORE,
02,C3680324,EMPAQUE DRENADO DE TURBO ISX/SIGNATURE,5,01I,0916
02,C3803977,JGO ANILLOS,5,01I,0932
02,C3822923,CONECTOR HEMBRA 18 MACHO 16,5,CAJA,02
02,C3823252,TUERCA JUNTAR,5,CAJA,02
02,C3823335,TORNILLO CONECTOR,5,CAJA,03
02,C3823339,CONECTOR 2 CLAVIJAS HEMBRA,5,CAJA,03
02,C3823341,CONECTOR,5,CAJA,03
02,C3823342,CONECTOR 4 CLAVIJAS HEMBRA,5,CAJA,03
02,C3823761,CABLE TERMINAL OJO 18 1/2,5,CAJA,02
02,C3824000,TORNILLO CONECTOR 6X32,5,CAJA,03
02,C3824003,TAPA CONECTOR,5,CAJA,03
02,C3824004,CONECTOR 1 CLAVIJA,5,CAJA,03
02,C3824006,TERMINAL DE OJO 5/16-CABLE 18,5,CAJA,02
02,C3824007,TERMINAL DE OJO 3/8,5,CAJA,02
02,C3824009,TAPA DE INYECTOR,5,CAJA,03
02,C3824031,SELLO DE HULE NEGRO 12,5,CAJA,05
02,C3824245,FUSIBLE 5A,5,CAJA,03
02,C3824730,LIGA CONECTOR 28 PIN,5,CAJA,05
02,C3824733,ALAMBRE 1/4,5,CAJA,02
02,C3824808,TERMINAL HEMBRA 18-12,5,CAJA,02
02,C3824860,LIGA ROJA RECTANGULAR 20 PIN,5,CAJA,05
02,C3824906,CUÑA CANDADO VERDE,5,CAJA,03
02,C3824909,CUÑA CANDADO,5,CAJA,03
02,C3824911,SELLO AZUL P/CONECTOR 6 PIN,5,CAJA,05
02,C3824917,CUÑA CANDADO,5,CAJA,03
02,C3901306,BUJES ARBOL DE LEVAS CPL599 6BT,5,01I,0911
02,C3912887,RONDANA,5,PC1,P21
02,C4002070CR,CORE ACTUADOR,5,CORE,
02,C43463A,LIGA TUBO DE BOMBA DE AGUA,5,PC1,P26
02,CAT-133-5673,FILTRO DIESEL,5,01K,1156
02,CAT-238-8648,COOLANT-ELC,5,01K,1158
02,D113299P6256,PORTAGAVILAN IZQUIERDO 4400,5,05G,4321
02,D11506017,TUERCA,5,04G,3519
02,DOR-550-007,SELLO PLANO 3/4-19.00MM,5,,
02,DOR-550-010,SELLO PLANO 15/16-23.75MM,5,,
02,ELA-EP142,BUJE EXENTRICO SUSPENSION REYCO,5,05E,4139
02,ELA-EP22,BUJE TIRANTE SUSPENSION,5,05E,4129
02,ELA-EP5,BUJE 5TA RUEDA HOLLAND,5,05E,4128
02,ETN0085997,CANDADO ELASTICO,5,05B,3849
02,ETN0090876,CHAVETA,5,05B,3849
02,ETN0127597,SHIM,5,05B,3841
02,ETN0127598,SHIM,5,05B,3842
02,ETN0127599,SHIM,5,05B,3843
02,FUL4300204,RETEN (AYB),5,05B,3839
02,FULX8423,TORNILLO,5,05B,3839
02,GAT-10C5C,MANGUERA MEDIA PRESION 1/2 #10 (PIE),5,05D,4052
02,GAT-4468F66,CONECTOR,5,,
02,GAT-K060578,BANDA MICRO-V,5,BANDA,D07
02,GAT-Q62P4,CONECTOR DE LATON,5,02L,2369
02,GAT-Q62P8,CONECTOR DE LATON,5,02L,2369
02,GGA-10278,COPA DE PLASTICO,5,05E,4159
02,GY1R12603,BOLSA AIRE FW (9780),5,04B,3033
02,JAC-2299,TERMINAL,5,04H,3612
02,MBZ-P00102114469,KIT REPARACION PISTON 27505050,5,05E,4139
02,MCN606346,BUJE DE NAYLON,5,,
02,PAI-AHS9925,TAPA ACEITE P/RUEDA (340-4249),5,01E,0514
02,PAI-MSW4401,SENSOR TEMPERATURA AGUA 100-230,5,02L,2349
02,PDC-11452,MANITA SERVICIO,5,02L,2347
02,PDC-CT500,ABRAZADERA,5,04G,3539
02,SPA-61VL-3,TUERCA,5,05A,3714
02,STE-340-4095,TAPA ACEITE RUEDA,5,01E,0517
